,index,review_id,business_id,useful,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,is_open,RestaurantsPriceRange,RestaurantsTakeOut,RestaurantsDelivery,WiFi,Trendy,Hipster,Upscale,Touristy,Free Parking
3718,4905,oG0eTzL-M_0QE2XRJ8jX2Q,fJNSx1WOo77TmP7Bl26w_g,2,"This review is for Sunday brunch only. The inside of the inn is beautiful and historic, particularly the Library which is where our large group was seated. The service was great. The brunch offerings, however, were not so impressive. At $26pp, a waffle station would have been nice. Or pancakes. If you wanted eggs, you had to wait at the omelet station. A type of breakfast meat other than pork bacon would have been good also, e.g. turkey sausage, turkey bacon. The vodka penne, chicken francaise, potatoes and green beans were all lacking in flavor.  The cookies and other dessert items were not worth the calories or fat content.",2016-04-11 16:14:06,Washington Crossing Inn,1295 General Washington Memorial Blvd,Washington Crossing,PA,18977,40.293684,-74.871315,4.0,1,1,,,0,0,0,0,0,1
3719,4906,Wo_rCE-bdu7IDBiNOy2F1Q,fJNSx1WOo77TmP7Bl26w_g,0,"The service was warm and friendly, but not overly cloying. Food wasn't spectacular,  but it was good, a step up from typical pub food. It was satisfying. The atmosphere is very nice, upscale, comfortable and yet stylish.",2016-08-04 14:59:57,Washington Crossing Inn,1295 General Washington Memorial Blvd,Washington Crossing,PA,18977,40.293684,-74.871315,4.0,1,1,,,0,0,0,0,0,1
3720,4907,mG24EgCLTiPXcBt6t29xvw,fJNSx1WOo77TmP7Bl26w_g,0,"My wife and I have a tradition of spending our anniversary dinner at the Washington Crossing Inn which is where we were married 11 yrs ago.   This year was the worst year ever.  I called ahead to make reservations and specifically informed them of our anniversary and that every year we dine there as our tradition.   Usually we are offered free champagne and thanked for spending our time with them, but not this year.  Food was terrible and service was even worse. The summer corn salad was the best part of the entire meal.  The mixed grill was awful and not worth the 46 dollars.   The filet and lamb were tasteless and the ribs were a mushy mess of bones with very little meat. The delmonico steak was ok but again not worth the 42 dollars.  I would've loved another drink to try to forget this horrible experience, but the waitress never return after the dinner was served to see how everything was, and if we needed anything.  Overall it was an extremely disappointing experience, from the food to the service.  My wife left hungry, which is unfortunate for the money we spent.  Looks like we'll be looking for a new tradition next year.",2016-07-03 23:16:36,Washington Crossing Inn,1295 General Washington Memorial Blvd,Washington Crossing,PA,18977,40.293684,-74.871315,4.0,1,1,,,0,0,0,0,0,1
3721,4908,MMmvkolqDSmSh9J34yDBPQ,fJNSx1WOo77TmP7Bl26w_g,0,"Place is cozy , good service and food is nice. My wife really likes to come here more because of the place than the food. Little bit pricey.",2014-11-12 17:14:58,Washington Crossing Inn,1295 General Washington Memorial Blvd,Washington Crossing,PA,18977,40.293684,-74.871315,4.0,1,1,,,0,0,0,0,0,1
3722,4912,5EAzJnqu0yWCLYKolfvZkw,kd0Sv_ZjnBhbMxs0U4KgQw,0,"I would have given this 4-stars when it was operated under its former name (which escapes me right now).  The food was still good, but gone are the outstanding individually made margaritas (now they're out of a machine a la ""Fat Tuesday"" style).  Also was a bit disappointed at our service while sitting at the bar...it was anything but crowded there, yet we waited a disproportionate amount of time for service.  Still not a bad place to go while in Phoenixville.",2015-09-24 13:14:33,Buhos Latin Fusion & Bar,101 Bridge St,Phoenixville,PA,19460,40.1345197,-75.5132178,3.5,0,1,,,1,0,0,0,0,1
3723,4913,0STnOzSaxjMN-fyOx2LhKQ,kd0Sv_ZjnBhbMxs0U4KgQw,0,"I used to live in Phoenixville when Buhos was under the previous name of Hacienda Michoacana. It was excellent then, and maybe even a little better now. 

My brother and his wife are...mostly vegan, and their only complaint was that they had a difficult time finding something truly accommodating on the menu back when Buhos was Hacienda Michoacana. I never noticed this because I was such a regular that I would order a la carte frequently--many times substituting meat in dishes for rice and beans--all without issue. I can say that NOW the menu has many more vegan-ish/vegetarian dishes; which is why I say that it may be even a little better now. 

So basically...the menu has been updated, but all of the old tried-and-true items are still available, and everything else that was great about Buhos...before it was Buhos... is still there--which I am extremely happy about.

Not even going into details about the cool historic building and friendly staff, Buhos is great. It is one of the top 3 places I've ever had Latin cuisine.",2015-07-28 19:51:12,Buhos Latin Fusion & Bar,101 Bridge St,Phoenixville,PA,19460,40.1345197,-75.5132178,3.5,0,1,,,1,0,0,0,0,1
3724,4914,pvKsON_fmcVXjjQfdNqkag,Yv9KUZ-N3otoKUtToPPxAg,0,"We held our day-after wedding brunch at The Hattery.  It is a charming place.  The decor, the food and the service was great!   We are so grateful and look forward to visiting again soon.",2018-05-28 23:44:08,The Hattery Stove & Still,18 W State St,Doylestown,PA,18901,40.3096366381,-75.1309594139,4.0,1,1,,,1,1,0,0,0,0
3725,4915,hrvmOcxAY9_IiAwAOJZ9Mg,Yv9KUZ-N3otoKUtToPPxAg,0,"This place was as quaint as can be, right in the middle of Doylestown inside the Doylestown Inn. The vibe is pretty cool with a speakeasy touch- mirrors and chandeliers hanging around for sale. Service was excellent, food came out super fast and was delicious!! We made reservations ahead and they had our table ready 10 mins before we got seated. Ordered our drinks and food and it took maybe 10 mins before the food was out. The arugula salad with chipotle shrimp and goat cheese was amazing!",2018-05-28 21:07:50,The Hattery Stove & Still,18 W State St,Doylestown,PA,18901,40.3096366381,-75.1309594139,4.0,1,1,,,1,1,0,0,0,0
3726,4916,uZkBiRr3BpyqRCskBQXjFQ,Yv9KUZ-N3otoKUtToPPxAg,0,"Nice atmosphere & decor, friendly staff but disappointed in the food. We were there on a Thursday night, not particularly busy. We ordered the wings and French onion soup. The wings had an odd taste that I did not enjoy and could not identify. The soup was fine. As entrees, I ordered the braised short ribs, which was not hot when served to me. My husband ordered a hamburger which he found unexceptional, and my daughter ordered the chicken pot pie which was enormous, but mostly filled with creamy sauce and not much discernible meat/vegetables. A bit pricey.",2017-03-03 22:57:55,The Hattery Stove & Still,18 W State St,Doylestown,PA,18901,40.3096366381,-75.1309594139,4.0,1,1,,,1,1,0,0,0,0
3727,4917,tQjIMHlCBzfkeelFnyimlg,Yv9KUZ-N3otoKUtToPPxAg,0,"Best spot to eat in Doylestown. The food is consistently good, the staff is friendly, the drinks are awesome, the atmosphere is so cool since it's connected to the Doylestown inn. I feel like this is a staple to the town and I'm glad it's being managed by extremely competent and friendly people that continue to make it better.  Try the steak house benedict with one of the wide variety of delicious and potent cocktails and you wont be sorry.",2018-07-08 01:30:27,The Hattery Stove & Still,18 W State St,Doylestown,PA,18901,40.3096366381,-75.1309594139,4.0,1,1,,,1,1,0,0,0,0
3728,4921,uiqzlDEsUN_y1awEw_HHDA,ljxNT9p0y7YMPx0fcNBGig,0,"We had been driving around for some time, on a weekday last week.  This was our last time in town, as we had sold our home in Alton.  So, after going to 3 different restaurants and finding that they are closed for various reasons, we decided we would come here.  WOW,  Seriously, everything happens for a reason, and WOW.   We were maybe one of the first patrons in the restaurant upon opening.  The ambiance is lovely.  We were greeted warmly initially, and the warmness continued throughout our visit.  As I said prior, the ambiance is lovely, the decor is SO just want to take it home.  The service was impeccable, our waitress was attentive, friendly, knowledgeable, and smiley.  OMG. The food.  THE FOOD!!!!  We had their summer special .  Holy COW, were they fantastic!  Entrees were   seafood shrimp Alfredo and our friend and I had the steak.  Honestly, you cannot go wrong with anything that you order from Tony's.  Top notch, old school dining experience, which is RARE.",2018-07-17 01:07:49,Tony's Restaurant & 3rd Street Cafe,312 Piasa St,Alton,IL,62002,38.896563,-90.1862032987,3.0,1,1,,,1,0,0,0,0,1
3729,4922,Pis1AvH6iAjEcNrmBBewWw,kdJMzQCyG9X07lEgTWWveQ,0,"Stopped here while staying at the nearby Omni Hotel downtown Nashville, and not wanting to eat at the hotel, we decided to give this place a try since it is within walking distance from our hotel. It was opened 4 months ago, according to our waitress. 
We had breakfast at this 24/7 diner. My husband had a quad combo of a huge moist pancake, perfectly done 4 strips of bacon, cook to order eggs (he chose egg white) and scrumptious potato fries. Loved it, and the portion was generous. 
I ordered the lox and bagel. This was just OK. It did not come with eggs or onion as expected. The smoked salmon was on the skimpy side for this order. 
I did like the endless strong coffee!",2017-03-27 00:55:56,Sun Diner,105 3rd Ave S,Nashville,TN,37201,36.1612202348,-86.7758725821,4.0,1,1,,,0,1,0,0,1,0
3730,4923,0VvSpwLzL7j6kFmoX8vRyg,kdJMzQCyG9X07lEgTWWveQ,0,"I was staying downtown for work, and I needed to grab lunch before a meeting.  I walked into Sun Diner, a pretty new spot at the time, because there aren't a ton of restaurants downtown with awesome reviews.  This one looked intriguing, and I love breakfast food any time of day.  I loved the decor and layout!  Really fitting for Music City, delightfully retro.  Most of the seating is at the counter, which is casual and laid back.  

The food was pretty good.  I had a breakfast burrito.  The potatoes surprised me because there were sweet ones in the mix, not bad.  I got the wrong tea from my server at first, but it was corrected pretty easily.  Prices are on par for downtown, touristy Nashville.  Steep but expected.

My one complaint is that I had to pay at the register, which is located by the door, and there just isn't much space there if there's a line.  I kept bumping into people entering the restaurant while I waited.

Overall, I'd say this is a safe bet when you're downtown, and I think it would taste even better at 3am.  After all, it's a 24-hour diner!",2017-03-15 19:21:35,Sun Diner,105 3rd Ave S,Nashville,TN,37201,36.1612202348,-86.7758725821,4.0,1,1,,,0,1,0,0,1,0
3731,4924,3q_7hNXGGsJIIOO5-UsM7Q,kdJMzQCyG9X07lEgTWWveQ,1,"Always a morning person, and not a fan of Starbucks breakfast,  and you are walking at 8 am on Broadway St. with everything closed,  it was to my happy surprise, a 24 hour diner!  This is no Waffle House, this is worthy of being in the mix of Nashville's restaurants.  Bacon is premier, eggs are worthy of small farm quality, and the toast...THE TOAST!  actually got a second order because of how good they were.   The potatoes that came with had some sweet potatoes mixed in to just make you smile. 
You can't miss the restaurant with the big picture window of the SUN flashing neon sign, right next to the Johnny Cash museum.  Limited menu, but what they do,  they do excellent.  Watched the million dollar come out,  and the other items,  and I would not have picked wrong on any item. 
Yes,  a little higher priced,  but it was excellent,  and I am full!",2017-04-30 14:09:21,Sun Diner,105 3rd Ave S,Nashville,TN,37201,36.1612202348,-86.7758725821,4.0,1,1,,,0,1,0,0,1,0
3732,4925,8cuK3KPv2LvuA9tPxSl8Kw,kdJMzQCyG9X07lEgTWWveQ,0,Good food but very slow to be seated and get your food. There is no sense of urgency. Staff is nice and they give you large helpings of food. Decorated very cool!  Just not very organized. If they could get there process better it would be 4 star because the food is 4 star.,2017-09-09 17:01:50,Sun Diner,105 3rd Ave S,Nashville,TN,37201,36.1612202348,-86.7758725821,4.0,1,1,,,0,1,0,0,1,0
3733,4926,TnY4bS5qIxGCa7kIC8OEkQ,kdJMzQCyG9X07lEgTWWveQ,0,"We stopped into Nashville as a overnight on our way south.  Found this little gem of a diner on Yelp.  We ordered the Praline French Toast, Bananas Fosters Pancakes, and Donut Breakfast Sandwich.  Mentioned to the very sweet waitress that we were sharing and she was kind enough to bring us extra plates.  All I can say is WOW!!  My favorite was the Praline French Toast.  The bread, actually a slice sweet roll was very light and the dish was surprisingly not over sweet.  I'm not a big banana flavor fan , but I did taste the pancakes. Again, light as air and delicious.  The donut sandwich was also a delight.  The well seasoned sausage went perfectly with the slight sweet donut bun.  The staff was kind & attentive. Atmosphere was fun. All in all a GREAT Nashville experience.",2017-07-28 20:53:12,Sun Diner,105 3rd Ave S,Nashville,TN,37201,36.1612202348,-86.7758725821,4.0,1,1,,,0,1,0,0,1,0
3734,4927,WeTHLEdLdP3Y3AXWWCsx4g,vUrTGX_7HxqeoQ_6QCVz6g,0,"We are visiting in Philadelphia from California.  My son took us here for our 28 year wedding anniversary. All the food was delicious and the service was great! Everyone that worked there seemed happy to be there and we're extremely friendly! The pita bread was baked to order and served directly from the oven to the table and was by far, the best I'd had. The hummus, tabbouleh and marinated veggies were all Amazing! The grilled mixed mushrooms and lamb sausage were so flavorful! We didn't have anything that wasn't delicious! If I ever come back to Philly,  I would definitely go back to this place! SO GOOD!!",2018-05-28 21:27:38,Suraya,1528 Frankford Ave,Philadelphia,PA,19125,39.9736865005,-75.1339557767,4.5,1,2,,,1,1,1,0,0,1
3735,4928,MrWpfvjVA6Qtj3CDvFfPiA,vUrTGX_7HxqeoQ_6QCVz6g,1,"Delicious food ! I personally loved it !!!

I was surprised to see 3-star  reviews here but when I read it I understood the reason . Everyone loved the place, the food but the prices. Let me tell you something. If I don't want to spend $200 for dinner I don't go to Barkley Prime! If I want to get a good quality lunch I don't expect it to be less than $25. Unfortunately life is expensive here in Philadelphia, especially for people with good tastes.  And yes you have to pay $$$ for a good quality meals. So If you are aware of that I'm sure you will totally enjoy SURAYA",2018-02-01 19:28:41,Suraya,1528 Frankford Ave,Philadelphia,PA,19125,39.9736865005,-75.1339557767,4.5,1,2,,,1,1,1,0,0,1
3736,4929,hll3PKZbMbu2W7uFbF8ezQ,vUrTGX_7HxqeoQ_6QCVz6g,0,"Beautiful place. Excellent food. I only gave it a 2 because they gouge you on the drinks. My manhattan was $16. A very small glass of house wine was $11.50. There is no justification for that. We eat out often in good restaurants. This is the only place that gouges you on the drinks.
I got the halibut. It was delicious but quite small with nothing on the side.",2018-08-24 13:30:41,Suraya,1528 Frankford Ave,Philadelphia,PA,19125,39.9736865005,-75.1339557767,4.5,1,2,,,1,1,1,0,0,1
3737,4930,Mi5lScAdCWuJZj0QO_4qxg,vUrTGX_7HxqeoQ_6QCVz6g,0,"It's extremely overpriced, and the sandwiches are a joke. I love Mediterranean cuisine but this is one of the worst i had. In a city with so many places to eat, i'd expect they would try harder.

Service is excellent, though. And the place is really nice",2018-02-11 18:04:01,Suraya,1528 Frankford Ave,Philadelphia,PA,19125,39.9736865005,-75.1339557767,4.5,1,2,,,1,1,1,0,0,1
3738,4931,SSu94Tvc6L5UBC4FDDyAbw,vUrTGX_7HxqeoQ_6QCVz6g,0,"Instagram worthy and Claire is an amazing server! 

Suraya is super beautiful guys. Nice open space, ceramic tiles, and orange infused water. You enter straight into their bakery/cafe where you can order and sit or you can walk past a little and be seated in their restaurant. I recommend making a reservation because it can get pretty crowded. After a 10 min wait my party of 4 were seated straight away. Their booths are super comfy and bouncy! 

Claire came to us shortly after and was super knowledgeable about the menu and helped us navigate for one of our party members who has an allergy. I started with the chai tea latte- so delicious. Then got a kefta platter. Once the food came out I realized it was the kefta sandwich but Claire and the manager figured everything out straight away and fixed my order (thanks guys!). The kefta was super moist, the hummus was A1 and their fries were seasoned to the max. Though I think their tabouli could have more lemon- just my preference though. Afterwards I finished with a rose and pistachio cruller which was so light and airy. Y'all gotta try it. 

If visiting philly again I would definitely come back to Suraya.",2018-05-28 23:07:50,Suraya,1528 Frankford Ave,Philadelphia,PA,19125,39.9736865005,-75.1339557767,4.5,1,2,,,1,1,1,0,0,1
